Open time,Open,High,Low,Close,Volume,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume
1572969600000000,5.037,5.049,5.037,5.049,2.519,12.718323,2,2.519,12.718323
1572971400000000,5.049,5.049,5.049,5.049,0.0,0.0,0,0.0,0.0
1572973200000000,5.049,5.054,5.049,5.054,2.518,12.725942,3,2.518,12.725942
1572975000000000,5.054,5.054,5.054,5.054,0.0,0.0,0,0.0,0.0
1572976800000000,5.054,5.054,5.054,5.054,0.0,0.0,0,0.0,0.0
1572978600000000,5.054,5.054,5.054,5.054,0.0,0.0,0,0.0,0.0
1572980400000000,5.054,5.054,5.054,5.054,0.0,0.0,0,0.0,0.0
1572982200000000,5.054,5.054,5.054,5.054,5.011,25.325594,1,5.011,25.325594
1572984000000000,5.057,5.057,5.057,5.057,80.882,409.020274,3,0.0,0.0
1572985800000000,5.057,5.057,5.057,5.057,0.0,0.0,0,0.0,0.0
1572987600000000,5.057,5.057,5.057,5.057,0.0,0.0,0,0.0,0.0
1572989400000000,5.057,5.057,5.057,5.057,3.95,19.97515,1,0.0,0.0
1572991200000000,5.057,5.057,5.057,5.057,0.0,0.0,0,0.0,0.0
1572993000000000,5.057,5.057,5.057,5.057,76.512,386.921184,3,76.512,386.921184
1572994800000000,5.057,5.057,5.057,5.057,0.0,0.0,0,0.0,0.0
1572996600000000,5.057,5.057,5.057,5.057,0.0,0.0,0,0.0,0.0
1572998400000000,5.057,5.057,5.057,5.057,0.0,0.0,0,0.0,0.0
1573000200000000,5.057,5.057,5.057,5.057,0.0,0.0,0,0.0,0.0
1573002000000000,5.057,5.057,5.057,5.057,0.0,0.0,0,0.0,0.0
1573003800000000,5.057,5.057,5.007,5.017,124.382,628.013253,6,7.415,37.201055
1573005600000000,5.017,5.017,5.017,5.017,0.0,0.0,0,0.0,0.0
1573007400000000,5.017,5.017,5.017,5.017,0.0,0.0,0,0.0,0.0
1573009200000000,5.017,5.017,5.017,5.017,0.0,0.0,0,0.0,0.0
1573011000000000,5.017,5.017,5.017,5.017,0.0,0.0,0,0.0,0.0
1573012800000000,5.057,5.191,5.057,5.142,193.413,989.193978,22,158.345,810.130637
1573014600000000,5.142,5.142,5.142,5.142,0.001,0.005142,1,0.0,0.0
1573016400000000,5.142,5.142,5.142,5.142,0.0,0.0,0,0.0,0.0
1573018200000000,5.129,5.144,5.129,5.142,45.226,232.411884,3,0.0,0.0
1573020000000000,5.142,5.142,5.142,5.142,0.0,0.0,0,0.0,0.0
1573021800000000,5.142,5.197,5.142,5.197,101.111,524.940458,9,101.111,524.940458
1573023600000000,5.197,5.197,5.197,5.197,0.0,0.0,0,0.0,0.0
1573025400000000,5.159,5.159,5.159,5.159,13.0,67.067,1,13.0,67.067
1573027200000000,5.159,5.159,5.159,5.159,0.0,0.0,0,0.0,0.0
1573029000000000,5.159,5.159,5.159,5.159,0.0,0.0,0,0.0,0.0
1573030800000000,5.159,5.159,5.159,5.159,0.0,0.0,0,0.0,0.0
1573032600000000,5.15,5.15,5.09,5.09,29.616,152.02796,5,0.0,0.0
1573034400000000,5.09,5.09,5.09,5.09,0.0,0.0,0,0.0,0.0
1573036200000000,5.039,5.039,5.039,5.039,4.804,24.207356,3,0.0,0.0
1573038000000000,5.039,5.047,5.025,5.025,26.088,131.462732,3,13.958,70.334362
1573039800000000,5.025,5.025,5.025,5.025,0.0,0.0,0,0.0,0.0
1573041600000000,5.025,5.025,5.024,5.024,48.448,243.402761,2,0.0,0.0
1573043400000000,5.03,5.03,5.03,5.03,5.965,30.00395,2,5.965,30.00395
1573045200000000,5.03,5.03,5.03,5.03,0.0,0.0,0,0.0,0.0
1573047000000000,5.009,5.009,5.008,5.008,26.191,131.184754,3,0.0,0.0
1573048800000000,5.007,5.058,5.007,5.058,12.222,61.513284,3,12.222,61.513284
1573050600000000,5.048,5.048,5.048,5.048,5.0,25.24,1,0.0,0.0
1573052400000000,5.048,5.048,5.048,5.048,0.0,0.0,0,0.0,0.0
1573054200000000,5.048,5.048,5.048,5.048,0.0,0.0,0,0.0,0.0
1573056000000000,5.035,5.035,5.006,5.006,70.114,352.102125,14,5.967,30.002076
1573057800000000,5.011,5.011,5.011,5.011,7.987,40.022857,4,7.987,40.022857
1573059600000000,5.011,5.011,5.011,5.011,0.0,0.0,0,0.0,0.0
1573061400000000,5.011,5.011,5.011,5.011,0.0,0.0,0,0.0,0.0
1573063200000000,5.002,5.002,5.002,5.002,103.42,517.30684,4,0.0,0.0
1573065000000000,5.002,5.002,5.002,5.002,0.0,0.0,0,0.0,0.0
1573066800000000,5.032,5.032,5.032,5.032,7.93,39.90376,1,7.93,39.90376
1573068600000000,5.025,5.025,5.002,5.002,447.078,2236.336044,7,2.256,11.3364
1573070400000000,5.0,5.016,4.992,5.013,330.174,1653.841946,10,181.247,907.59301
1573072200000000,5.013,5.013,5.013,5.013,16.0,80.208,1,0.0,0.0
1573074000000000,5.016,5.032,5.016,5.032,179.622,900.984096,4,179.622,900.984096
1573075800000000,5.026,5.026,5.026,5.026,405.004,2035.550104,7,400.004,2010.420104
1573077600000000,5.026,5.026,5.026,5.026,0.0,0.0,0,0.0,0.0
1573079400000000,5.026,5.026,5.026,5.026,0.0,0.0,0,0.0,0.0
1573081200000000,5.062,5.082,5.062,5.082,8.225,41.67495,3,8.225,41.67495
1573083000000000,5.082,5.082,5.082,5.082,0.0,0.0,0,0.0,0.0
1573084800000000,5.082,5.082,5.082,5.082,0.0,0.0,0,0.0,0.0
1573086600000000,5.098,5.098,5.098,5.098,2.505,12.77049,1,0.0,0.0
1573088400000000,5.095,5.095,5.095,5.095,12.489,63.631455,2,0.0,0.0
1573090200000000,5.052,5.052,5.052,5.052,5.0,25.26,1,0.0,0.0
1573092000000000,5.052,5.052,5.052,5.052,0.0,0.0,0,0.0,0.0
1573093800000000,5.052,5.052,5.052,5.052,0.0,0.0,0,0.0,0.0
1573095600000000,5.052,5.052,5.052,5.052,0.0,0.0,0,0.0,0.0
1573097400000000,5.052,5.052,5.052,5.052,0.0,0.0,0,0.0,0.0
1573099200000000,5.052,5.052,5.052,5.052,0.0,0.0,0,0.0,0.0
1573101000000000,5.08,5.1,5.08,5.093,657.939,3353.162698,14,95.612,487.498205
1573102800000000,5.073,5.073,5.073,5.073,55.807,283.108911,2,55.807,283.108911
1573104600000000,5.096,5.111,5.096,5.111,188.184,959.850625,13,188.184,959.850625
1573106400000000,5.111,5.111,5.111,5.111,0.0,0.0,0,0.0,0.0
1573108200000000,5.112,5.112,5.1,5.1,15.9,81.16764,2,6.47,33.07464
1573110000000000,5.1,5.1,5.1,5.1,0.0,0.0,0,0.0,0.0
1573111800000000,5.106,5.106,5.106,5.106,9.19,46.92414,1,9.19,46.92414
1573113600000000,5.106,5.106,5.106,5.106,0.0,0.0,0,0.0,0.0
1573115400000000,5.112,5.146,5.112,5.146,7.942,40.86943,3,0.003,0.015336
1573117200000000,5.11,5.11,5.11,5.11,9.784,49.99624,2,0.0,0.0
1573119000000000,5.11,5.11,5.11,5.11,0.0,0.0,0,0.0,0.0
1573120800000000,5.041,5.041,5.041,5.041,18.68,94.16588,1,0.0,0.0
1573122600000000,5.042,5.077,5.041,5.056,121.882,615.090174,9,85.312,430.211738
1573124400000000,5.056,5.056,5.056,5.056,0.0,0.0,0,0.0,0.0
1573126200000000,5.056,5.056,5.056,5.056,0.0,0.0,0,0.0,0.0
1573128000000000,5.1,5.1,5.075,5.075,52.114,265.22685,10,10.005,51.0255
1573129800000000,5.115,5.118,5.115,5.118,14.095,72.114393,5,14.095,72.114393
1573131600000000,5.169,5.21,5.165,5.207,244.085,1264.475101,19,212.467,1100.732829
1573133400000000,5.21,5.327,5.165,5.25,78.276,411.659493,28,58.848,309.783809
1573135200000000,5.197,5.2,5.179,5.179,555.474,2886.843058,15,0.0,0.0
1573137000000000,5.179,5.189,5.179,5.179,49.136,254.533144,3,5.78,29.99242
1573138800000000,5.144,5.144,5.144,5.144,437.286,2249.399184,4,0.0,0.0
1573140600000000,5.148,5.148,5.098,5.099,46.972,240.160365,6,0.0,0.0
1573142400000000,5.125,5.13,5.091,5.123,403.619,2068.395531,17,235.484,1206.223802
1573144200000000,5.189,5.189,5.166,5.166,87.253,450.749044,4,0.002,0.010378
1573146000000000,5.166,5.166,5.166,5.166,0.0,0.0,0,0.0,0.0
1573147800000000,5.18,5.18,5.179,5.179,24.745,128.162294,3,0.0,0.0
1573149600000000,5.179,5.179,5.179,5.179,81.387,421.503273,1,81.387,421.503273
1573151400000000,5.179,5.179,5.179,5.179,0.0,0.0,0,0.0,0.0
1573153200000000,5.179,5.179,5.179,5.179,0.0,0.0,0,0.0,0.0
1573155000000000,5.179,5.179,5.162,5.177,44.398,229.597562,3,5.79,29.97483
1573156800000000,5.165,5.165,5.165,5.165,42.56,219.8224,1,42.56,219.8224
1573158600000000,5.161,5.161,5.082,5.082,432.151,2214.985476,11,0.0,0.0
